annex_code,scientific_name_original,scientific_name_corrected,page_number,remarks
EUR-CON-BER_Annex III,Huso huso,Huso huso,5,
EUR-CON-BER_Annex III,Alosa alosa,Alosa alosa,5,
EUR-CON-BER_Annex III,Alosa fallox,Alosa fallax,5,
EUR-CON-BER_Annex III,Alosa pontica,Alosa pontica,5,
EUR-CON-BER_Annex III,all species of Coregonus,Coregonus,5,
EUR-CON-BER_Annex III,Thymallus thymallus,Thymallus thymallus,5,
EUR-CON-BER_Annex III,Hucho hucho,Hucho hucho,5,
EUR-CON-BER_Annex III,Salmo salar,Salmo salar,5,
EUR-CON-BER_Annex III,Abramis ballerus,Abramis ballerus,6,
EUR-CON-BER_Annex III,Abramis sapa,Abramis sapa,6,
EUR-CON-BER_Annex III,Abramis vimba,Abramis vimba,6,
EUR-CON-BER_Annex III,Alburnoides bipunctatus,Alburnoides bipunctatus,6,
EUR-CON-BER_Annex III,Alburnus albidus,Alburnus albidus,6,
EUR-CON-BER_Annex III,Aspius aspius,Aspius aspius,6,
EUR-CON-BER_Annex III,Barbus bocagei,Barbus bocagei,6,
EUR-CON-BER_Annex III,Barbus comiza,Barbus comiza,6,
EUR-CON-BER_Annex III,Barbus meridionalis,Barbus meridionalis,6,
EUR-CON-BER_Annex III,Barbus microcephalus,Barbus microcephalus,6,
EUR-CON-BER_Annex III,Barbus peloponesis,Barbus peloponnesius,6,
EUR-CON-BER_Annex III,Barbus plebejus,Barbus plebejus,6,
EUR-CON-BER_Annex III,Barbus sclateri,Barbus sclateri,6,
EUR-CON-BER_Annex III,Barbus steindachneri,Barbus steindachneri,6,
EUR-CON-BER_Annex III,Chalcalburnus chalcoides,Chalcalburnus chalcoides,6,
EUR-CON-BER_Annex III,Chondrostoma genei,Chondrostoma genei,6,
EUR-CON-BER_Annex III,Chondrostoma kneri,Chondrostoma kneri,6,
EUR-CON-BER_Annex III,Chondrostoma lemingi,Chondrostoma lemingi,6,
EUR-CON-BER_Annex III,Chondrostoma lusitanicum,Chondrostoma lusitanicum,6,
EUR-CON-BER_Annex III,Chondrostoma nasus,Chondrostoma nasus,6,
EUR-CON-BER_Annex III,Chondrostoma phoxinus,Chondrostoma phoxinus,6,
EUR-CON-BER_Annex III,Chondrostoma polylepis,Chondrostoma polylepis,6,
EUR-CON-BER_Annex III,Chondrostoma soetta,Chondrostoma soetta,6,
EUR-CON-BER_Annex III,Chondrostoma toxostoma,Chondrostoma toxostoma,6,
EUR-CON-BER_Annex III,Chondrostoma willkommi,Chondrostoma willkommi,6,
EUR-CON-BER_Annex III,Gobio albipinnatus,Gobio albipinnatus,6,
EUR-CON-BER_Annex III,Gobio kessleri,Gobio kessleri,6,
EUR-CON-BER_Annex III,Gobio uranoscopus,Gobio uranoscopus,6,
EUR-CON-BER_Annex III,Leucaspius delineatus,Leucaspius delineatus,6,
EUR-CON-BER_Annex III,Leucaspius stymphalicus,Leucaspius stymphalicus,6,
EUR-CON-BER_Annex III,Leuciscus illyricus,Leuciscus illyricus,6,
EUR-CON-BER_Annex III,Leuciscus lucumotis,Leuciscus lucumonis,6,
EUR-CON-BER_Annex III,Leuciscus microlepis,Leuciscus microlepis,6,
EUR-CON-BER_Annex III,Leuciscus polylepis,Leuciscus polylepis,6,
EUR-CON-BER_Annex III,Leuciscus pyrenaicus,Leuciscus pyrenaicus,6,
EUR-CON-BER_Annex III,Leuciscus soufia,Leuciscus soufia,6,
EUR-CON-BER_Annex III,Leuciscus svallize,Leuciscus svallize,6,
EUR-CON-BER_Annex III,Leuciscus turskyi,Leuciscus turskyi,6,
EUR-CON-BER_Annex III,Leuciscus ukliva,Leuciscus ukliva,6,
EUR-CON-BER_Annex III,Pachychilon pictum,Pachychilon pictum,6,
EUR-CON-BER_Annex III,Pelecus cultratus,Pelecus cultratus,6,
EUR-CON-BER_Annex III,Phoxinellus adspersus,Phoxinellus adspersus,6,
EUR-CON-BER_Annex III,Phoxinellus hispanicus,Phoxinellus hispanicus,6,
EUR-CON-BER_Annex III,Pseudophoxinus marathonicus,Pseudophoxinus marathonicus,6,
EUR-CON-BER_Annex III,Pseudophoxinus stymphalicus,Pseudophoxinus stymphalicus,6,
EUR-CON-BER_Annex III,Rhodeus sericeus,Rhodeus sericeus,6,
EUR-CON-BER_Annex III,Rutilus alburnoides,Rutilus alburnoides,6,
EUR-CON-BER_Annex III,Rutilus arcasii,Rutilus arcasii,6,
EUR-CON-BER_Annex III,Rutilus frisii,Rutilus frisii,6,
EUR-CON-BER_Annex III,Rutilus graecus,Rutilus graecus,6,
EUR-CON-BER_Annex III,Rutilus lemmingii,Rutilus lemmingii,6,
EUR-CON-BER_Annex III,Rutilus macedonicus,Rutilus macedonicus,7,
EUR-CON-BER_Annex III,Rutilus macrolepidotus,Rutilus macrolepidotus,7,
EUR-CON-BER_Annex III,Rutilus pigus,Rutilus pigus,7,
EUR-CON-BER_Annex III,Rutilus racovitzai,Rutilus racovitzai,7,
EUR-CON-BER_Annex III,Rutilus rubilio,Rutilus rubilio,7,
EUR-CON-BER_Annex III,Cobitidae,Cobitidae,7,
EUR-CON-BER_Annex III,Cobitis elongata,Cobitis elongata,7,
EUR-CON-BER_Annex III,Cobitis hassi,Cobitis hassi,7,
EUR-CON-BER_Annex III,Cobitis larvata,Cobitis larvata,7,
EUR-CON-BER_Annex III,Cobitis paludicola,Cobitis paludica,7,
EUR-CON-BER_Annex III,Cobitis taenia,Cobitis taenia,7,
EUR-CON-BER_Annex III,Cobitis trichonica,Cobitis trichonica,7,
EUR-CON-BER_Annex III,Misgurnis fossilis,Misgurnus fossilis,7,
EUR-CON-BER_Annex III,Sabanejewia aurata,Sabanejewia aurata,7,
EUR-CON-BER_Annex III,Sabanejewia calderoni,Sabanejewia calderoni,7,
EUR-CON-BER_Annex III,Siluris aristotelis,Siluris aristotelis,7,
EUR-CON-BER_Annex III,Siluris glanis,Siluris glanis,7,
EUR-CON-BER_Annex III,Aphanius fasciatus,Aphanius fasciatus,7,
EUR-CON-BER_Annex III,Aphanius iberus,Aphanius iberus,7,
EUR-CON-BER_Annex III,Syngnathus abaster,Syngnathus abaster,7,
EUR-CON-BER_Annex III,Syngnathus nigrolineatus,Syngnathus nigrolineatus,7,
EUR-CON-BER_Annex III,Gasterosteidae,Gasterosteidae,7,
EUR-CON-BER_Annex III,Pungitius hellenicus,Pungitius hellenicus,7,
EUR-CON-BER_Annex III,Tuntitius platygaster,Puntitius platygaster,7,
EUR-CON-BER_Annex III,Cottus poecilopus,Cottus poecilopus,7,
EUR-CON-BER_Annex III,Myoxocephalus quadricornis,Myoxocephalus quadricornis,7,
EUR-CON-BER_Annex III,Epinephelus marginatus (Med.),Epinephelus marginatus,8,
EUR-CON-BER_Annex III,Sciæna umbra (Med.),SciÃ¦na umbra,8,
EUR-CON-BER_Annex III,Umbrina cirrosa (Med.),Umbrina cirrosa,8,
EUR-CON-BER_Annex III,Gymnocephalus baloni,Gymnocephalus baloni,8,
EUR-CON-BER_Annex III,Gymnocephalus schraetzer,Gymnocephalus schraetzer,8,
EUR-CON-BER_Annex III,Stizostedion volgense,Stizostedion volgense,8,
EUR-CON-BER_Annex III,Zingel streber,Zingel streber,8,
EUR-CON-BER_Annex III,Zingel zingel,Zingel zingel,8,
EUR-CON-BER_Annex III,Blennius fluviatilis,Blennius fluviatilis,8,
EUR-CON-BER_Annex III,Gobius fluviatilis,Gobius fluviatilis,8,
EUR-CON-BER_Annex III,Gobius kessleri,Gobius kessleri,8,
EUR-CON-BER_Annex III,Gobius nigricans,Gobius nigricans,8,
EUR-CON-BER_Annex III,Gobius ophiocephalus,Gobius ophiocephalus,8,
EUR-CON-BER_Annex III,Gobius syrman,Gobius syrman,8,
EUR-CON-BER_Annex III,Gobius thressalus,Gobius thressalus,8,
EUR-CON-BER_Annex III,Padogobius martensi,Padogobius martensi,8,
EUR-CON-BER_Annex III,Padogobius panizzai,Padogobius panizzai,8,
EUR-CON-BER_Annex III,Pomatoschistus canestrini,Pomatoschistus canestrini,8,
EUR-CON-BER_Annex III,Pomatoschistus microps,Pomatoschistus microps,8,
EUR-CON-BER_Annex III,Pomatoschistus minutus,Pomatoschistus minutus,8,
EUR-CON-BER_Annex III,Proterorhinus marmoratus,Proterorhinus marmoratus,8,
EUR-CON-BER_Annex III,Lucanus cervus,Lucanus cervus,9,
EUR-CON-BER_Annex III,Graellsia isabellae,Graellsia isabellae,9,
EUR-CON-BER_Annex III,Astacus astacus,Astacus astacus,9,
EUR-CON-BER_Annex III,Austropotamobius pallipes,Austropotamobius pallipes,9,
EUR-CON-BER_Annex III,Austropotamobius torrentium,Austropotamobius torrentium,9,
EUR-CON-BER_Annex III,Homarus gammarus (Med.),Homarus gammarus,9,removed (Med.)
EUR-CON-BER_Annex III,Maja squinado (Med.),Maja squinado,9,removed (Med.)
EUR-CON-BER_Annex III,Palinurus elephas (Med.),Palinurus elephas,9,removed (Med.)
EUR-CON-BER_Annex III,Scyllarides latus (Med.),Scyllarides latus,9,removed (Med.)
EUR-CON-BER_Annex III,Scyllarides pigmaeus (Med.),Scyllarides pigmaeus,9,removed (Med.)
EUR-CON-BER_Annex III,Scyllarides arctus (Med.),Scyllarides arctus,9,removed (Med.)
EUR-CON-BER_Annex III,Helix pomatia,Helix pomatia,9,
EUR-CON-BER_Annex III,Margaritifera margaritifera,Margaritifera margaritifera,9,
EUR-CON-BER_Annex III,Microcondymaea compressa,Microcondylaea compressa,9,
EUR-CON-BER_Annex III,Unio elongatulus,Unio elongatulus,9,
EUR-CON-BER_Annex III,Hirudo medicinalis,Hirudo medicinalis,9,
EUR-CON-BER_Annex III,Paracentrotus lividus (Med.),Paracentrotus lividus,10,removed (Med.)
EUR-CON-BER_Annex III,Antipathes sp. plur. (Med.),Antipathes sp. plur.,10,removed (Med.)
EUR-CON-BER_Annex III,Corallium rubrun (Med.),Corallium rubrun,10,"error, corrected"
EUR-CON-BER_Annex III,Hippospongia communis (Med.),Hippospongia communis,10,removed (Med.)
EUR-CON-BER_Annex III,Spongia agaricina (Med.),Spongia agaricina,10,removed (Med.)
EUR-CON-BER_Annex III,Spongia officinalis (Med.),Spongia officinalis,10,removed (Med.)
EUR-CON-BER_Annex III,Spongia zimocca (Med),Spongia zimocca,10,removed (Med.)
UN-CON-BON-Annex I,Trichechus manatus,Trichechus manatus,,
UN-CON-BON-Annex I,Trichechus senegalensis,Trichechus senegalensis,,
UN-CON-BON-Annex I,Gorilla beringei,Gorilla beringei,,
UN-CON-BON-Annex I,Gorilla gorilla,Gorilla gorilla,,
UN-CON-BON-Annex I,Pan troglodytes,Pan troglodytes,,
UN-CON-BON-Annex I,Tadarida brasiliensis,Tadarida brasiliensis,,
UN-CON-BON-Annex I,Acinonyx jubatus,Acinonyx jubatus,,
UN-CON-BON-Annex I,Uncia uncia,Uncia uncia,,
UN-CON-BON-Annex I,Ursus arctos isabellinus,Ursus arctos isabellinus,,
UN-CON-BON-Annex I,Monachus monachus,Monachus monachus,,
UN-CON-BON-Annex I,Pusa caspica,Pusa caspica,,
UN-CON-BON-Annex I,Lontra felina,Lontra felina,,
UN-CON-BON-Annex I,Lontra provocax,Lontra provocax,,
UN-CON-BON-Annex I,Equus africanus,Equus africanus,,
UN-CON-BON-Annex I,Equus ferus przewalskii,Equus ferus przewalskii,,
UN-CON-BON-Annex I,Equus grevyi,Equus grevyi,,
UN-CON-BON-Annex I,Camelus bactrianus,Camelus bactrianus,,
UN-CON-BON-Annex I,Vicugna vicugna,Vicugna vicugna,,
UN-CON-BON-Annex I,Hippocamelus bisulcus,Hippocamelus bisulcus,,
UN-CON-BON-Annex I,Cervus elaphus barbarus,Cervus elaphus barbarus,,
UN-CON-BON-Annex I,Cervus elaphus yarkandensis,Cervus elaphus yarkandensis,,
UN-CON-BON-Annex I,Eudorcas rufifrons,Eudorcas rufifrons,,
UN-CON-BON-Annex I,Gazella cuvieri,Gazella cuvieri,,
UN-CON-BON-Annex I,Gazella dorcas,Gazella dorcas,,
UN-CON-BON-Annex I,Gazella leptoceros,Gazella leptoceros,,
UN-CON-BON-Annex I,Nanger dama,Nanger dama,,
UN-CON-BON-Annex I,Bos grunniens,Bos grunniens,,
UN-CON-BON-Annex I,Bos sauveli,Bos sauveli,,
UN-CON-BON-Annex I,Addax nasomaculatus,Addax nasomaculatus,,
UN-CON-BON-Annex I,Oryx dammah,Oryx dammah,,
UN-CON-BON-Annex I,Balaena mysticetus,Balaena mysticetus,,
UN-CON-BON-Annex I,Eubalaena glacialis,Eubalaena glacialis,,
UN-CON-BON-Annex I,Eubalaena japonica,Eubalaena japonica,,
UN-CON-BON-Annex I,Eubalaena australis,Eubalaena australis,,
UN-CON-BON-Annex I,Balaenoptera borealis,Balaenoptera borealis,,
UN-CON-BON-Annex I,Balaenoptera physalus,Balaenoptera physalus,,
UN-CON-BON-Annex I,Balaenoptera musculus,Balaenoptera musculus,,
UN-CON-BON-Annex I,Megaptera novaeangliae,Megaptera novaeangliae,,
UN-CON-BON-Annex I,Delphinus delphis,Delphinus delphis,,
UN-CON-BON-Annex I,Tursiops truncatus ponticus,Tursiops truncatus ponticus,,
UN-CON-BON-Annex I,Orcaella brevirostris,Orcaella brevirostris,,
UN-CON-BON-Annex I,Sousa teuszii,Sousa teuszii,,
UN-CON-BON-Annex I,Physeter macrocephalus,Physeter macrocephalus,,
UN-CON-BON-Annex I,Platanista gangetica gangetica,Platanista gangetica gangetica,,
UN-CON-BON-Annex I,Pontoporia blainvillei,Pontoporia blainvillei,,
UN-CON-BON-Annex I,Ziphius cavirostris,Ziphius cavirostris,,
UN-CON-BON-Annex I,Oxyura leucocephala,Oxyura leucocephala,,
UN-CON-BON-Annex I,Branta ruficollis,Branta ruficollis,,
UN-CON-BON-Annex I,Anser cygnoid,Anser cygnoid,,
UN-CON-BON-Annex I,Anser erythropus,Anser erythropus,,
UN-CON-BON-Annex I,Polysticta stelleri,Polysticta stelleri,,
UN-CON-BON-Annex I,Chloephaga rubidiceps,Chloephaga rubidiceps,,
UN-CON-BON-Annex I,Marmaronetta angustirostris,Marmaronetta angustirostris,,
UN-CON-BON-Annex I,Aythya baeri,Aythya baeri,,
UN-CON-BON-Annex I,Aythya nyroca,Aythya nyroca,,
UN-CON-BON-Annex I,Sibirionetta formosa,Sibirionetta formosa,,
UN-CON-BON-Annex I,Phoenicoparrus andinus,Phoenicoparrus andinus,,
UN-CON-BON-Annex I,Phoenicoparrus jamesi,Phoenicoparrus jamesi,,
UN-CON-BON-Annex I,Sarothrura ayresi,Sarothrura ayresi,,
UN-CON-BON-Annex I,Leucogeranus leucogeranus,Leucogeranus leucogeranus,,
UN-CON-BON-Annex I,Antigone vipio,Antigone vipio,,
UN-CON-BON-Annex I,Grus japonensis,Grus japonensis,,
UN-CON-BON-Annex I,Grus monacha,Grus monacha,,
UN-CON-BON-Annex I,Grus nigricollis,Grus nigricollis,,
UN-CON-BON-Annex I,Otis tarda,Otis tarda,,
UN-CON-BON-Annex I,Chlamydotis undulata,Chlamydotis undulata,,
UN-CON-BON-Annex I,Spheniscus humboldti,Spheniscus humboldti,,
UN-CON-BON-Annex I,Diomedea amsterdamensis,Diomedea amsterdamensis,,
UN-CON-BON-Annex I,Phoebastria albatrus,Phoebastria albatrus,,
UN-CON-BON-Annex I,Pterodroma atrata,Pterodroma atrata,,
UN-CON-BON-Annex I,Pterodroma sandwichensis,Pterodroma sandwichensis,,
UN-CON-BON-Annex I,Pterodroma phaeopygia,Pterodroma phaeopygia,,
UN-CON-BON-Annex I,Pterodroma cahow,Pterodroma cahow,,
UN-CON-BON-Annex I,Ardenna creatopus,Ardenna creatopus,,
UN-CON-BON-Annex I,Puffinus mauretanicus,Puffinus mauretanicus,,
UN-CON-BON-Annex I,Pelecanoides garnotii,Pelecanoides garnotii,,
UN-CON-BON-Annex I,Ciconia boyciana,Ciconia boyciana,,
UN-CON-BON-Annex I,Platalea minor,Platalea minor,,
UN-CON-BON-Annex I,Geronticus eremita,Geronticus eremita,,
UN-CON-BON-Annex I,Gorsachius goisagi,Gorsachius goisagi,,
UN-CON-BON-Annex I,Ardeola idae,Ardeola idae,,
UN-CON-BON-Annex I,Egretta eulophotes,Egretta eulophotes,,
UN-CON-BON-Annex I,Pelecanus crispus,Pelecanus crispus,,
UN-CON-BON-Annex I,Pelecanus onocrotalus,Pelecanus onocrotalus,,
UN-CON-BON-Annex I,Fregata andrewsi,Fregata andrewsi,,
UN-CON-BON-Annex I,Vanellus gregarius,Vanellus gregarius,,
UN-CON-BON-Annex I,Numenius tahitiensis,Numenius tahitiensis,,
UN-CON-BON-Annex I,Numenius borealis,Numenius borealis,,
UN-CON-BON-Annex I,Numenius tenuirostris,Numenius tenuirostris,,
UN-CON-BON-Annex I,Numenius madagascariensis,Numenius madagascariensis,,
UN-CON-BON-Annex I,Calidris tenuirostris,Calidris tenuirostris,,
UN-CON-BON-Annex I,Calidris canutus rufa,Calidris canutus rufa,,
UN-CON-BON-Annex I,Calidris pygmaea,Calidris pygmea,,removed a
UN-CON-BON-Annex I,Calidris subruficollis,Calidris subruficollis,,
UN-CON-BON-Annex I,Calidris pusilla,Calidris pusilla,,
UN-CON-BON-Annex I,Tringa guttifer,Tringa guttifer,,
UN-CON-BON-Annex I,Saundersilarus saundersi,Saundersilarus saundersi,,
UN-CON-BON-Annex I,Larus relictus,Larus relictus,,
UN-CON-BON-Annex I,Larus leucophthalmus,Larus leucophthalmus,,
UN-CON-BON-Annex I,Larus audouinii,Larus audouinii,,
UN-CON-BON-Annex I,Larus atlanticus,Larus atlanticus,,
UN-CON-BON-Annex I,Sternula lorata,Sternula lorata,,
UN-CON-BON-Annex I,Thalasseus bernsteini,Thalasseus bernsteini,,
UN-CON-BON-Annex I,Synthliboramphus wumizusume,Synthliboramphus wumizusume,,
UN-CON-BON-Annex I,Neophron percnopterus,Neophron percnopterus,,
UN-CON-BON-Annex I,Sarcogyps calvus,Sarcogyps calvus,,
UN-CON-BON-Annex I,Trigonoceps occipitalis,Trigonoceps occipitalis,,
UN-CON-BON-Annex I,Necrosyrtes monachus,Necrosyrtes monachus,,
UN-CON-BON-Annex I,Gyps bengalensis,Gyps bengalensis,,
UN-CON-BON-Annex I,Gyps africanus,Gyps africanus,,
UN-CON-BON-Annex I,Gyps indicus,Gyps indicus,,
UN-CON-BON-Annex I,Gyps tenuirostris,Gyps tenuirostris,,
UN-CON-BON-Annex I,Gyps coprotheres,Gyps coprotheres,,
UN-CON-BON-Annex I,Gyps rueppelli,Gyps rueppelli,,
UN-CON-BON-Annex I,Torgos tracheliotos,Torgos tracheliotos,,
UN-CON-BON-Annex I,Clanga clanga,Clanga clanga,,
UN-CON-BON-Annex I,Aquila nipalensis,Aquila nipalensis,,
UN-CON-BON-Annex I,Aquila adalberti,Aquila adalberti,,
UN-CON-BON-Annex I,Aquila heliaca,Aquila heliaca,,
UN-CON-BON-Annex I,Haliaeetus leucoryphus,Haliaeetus leucoryphus,,
UN-CON-BON-Annex I,Haliaeetus albicilla,Haliaeetus albicilla,,
UN-CON-BON-Annex I,Haliaeetus pelagicus,Haliaeetus pelagicus,,
UN-CON-BON-Annex I,Coracias garrulus,Coracias garrulus,,
UN-CON-BON-Annex I,Falco naumanni,Falco naumanni,,
UN-CON-BON-Annex I,Falco vespertinus,Falco vespertinus,,
UN-CON-BON-Annex I,Falco cherrug,Falco cherrug,,
UN-CON-BON-Annex I,Brotogeris pyrrhoptera,Brotogeris pyrrhoptera,,
UN-CON-BON-Annex I,Alectrurus tricolor,Alectrurus tricolor,,
UN-CON-BON-Annex I,Alectrurus risora,Alectrurus risora,,
UN-CON-BON-Annex I,Acrocephalus sorghophilus,Acrocephalus sorghophilus,,
UN-CON-BON-Annex I,Acrocephalus paludicola,Acrocephalus paludicola,,
UN-CON-BON-Annex I,Acrocephalus griseldis,Acrocephalus griseldis,,
UN-CON-BON-Annex I,Hirundo atrocaerulea,Hirundo atrocaerulea,,
UN-CON-BON-Annex I,Geokichla guttata,Geokichla guttata,,
UN-CON-BON-Annex I,Serinus syriacus,Serinus syriacus,,
UN-CON-BON-Annex I,Emberiza aureola,Emberiza aureola,,
UN-CON-BON-Annex I,Xanthopsar flavus,Xanthopsar flavus,,
UN-CON-BON-Annex I,Setophaga kirtlandii,Setophaga kirtlandii,,
UN-CON-BON-Annex I,Setophaga cerulea,Setophaga cerulea,,
UN-CON-BON-Annex I,Sporophila hypochroma,Sporophila hypochroma,,
UN-CON-BON-Annex I,Sporophila cinnamomea,Sporophila cinnamomea,,
UN-CON-BON-Annex I,Sporophila palustris,Sporophila palustris,,
UN-CON-BON-Annex I,Chelonia mydas,Chelonia mydas,,
UN-CON-BON-Annex I,Caretta caretta,Caretta caretta,,
UN-CON-BON-Annex I,Eretmochelys imbricata,Eretmochelys imbricata,,
UN-CON-BON-Annex I,Lepidochelys kempii,Lepidochelys kempii,,
UN-CON-BON-Annex I,Lepidochelys olivacea,Lepidochelys olivacea,,
UN-CON-BON-Annex I,Dermochelys coriacea,Dermochelys coriacea,,
UN-CON-BON-Annex I,Podocnemis expansa,Podocnemis expansa,,
UN-CON-BON-Annex I,Gavialis gangeticus,Gavialis gangeticus,,
UN-CON-BON-Annex I,Rhincodon typus,Rhincodon typus,,
UN-CON-BON-Annex I,Carcharodon carcharias,Carcharodon carcharias,,
UN-CON-BON-Annex I,Cetorhinus maximus,Cetorhinus maximus,,
UN-CON-BON-Annex I,Squatina squatina,Squatina squatina,,
UN-CON-BON-Annex I,Rhinobatos rhinobatos,Rhinobatos rhinobatos,,
UN-CON-BON-Annex I,Anoxypristis cuspidata,Anoxypristis cuspidata,,
UN-CON-BON-Annex I,Pristis clavata,Pristis clavata,,
UN-CON-BON-Annex I,Pristis pectinata,Pristis pectinata,,
UN-CON-BON-Annex I,Pristis zijsron,Pristis zijsron,,
UN-CON-BON-Annex I,Pristis pristis,Pristis pristis,,
UN-CON-BON-Annex I,Manta alfredi,Manta alfredi,,
UN-CON-BON-Annex I,Manta birostris,Manta birostris,,
UN-CON-BON-Annex I,Mobula mobular,Mobula mobular,,
UN-CON-BON-Annex I,Mobula japanica,Mobula japanica,,
UN-CON-BON-Annex I,Mobula thurstoni,Mobula thurstoni,,
UN-CON-BON-Annex I,Mobula tarapacana,Mobula tarapacana,,
UN-CON-BON-Annex I,Mobula eregoodootenkee,Mobula eregoodootenkee,,
UN-CON-BON-Annex I,Mobula kuhlii,Mobula kuhlii,,
UN-CON-BON-Annex I,Mobula hypostoma,Mobula hypostoma,,
UN-CON-BON-Annex I,Mobula rochebrunei,Mobula rochebrunei,,
UN-CON-BON-Annex I,Mobula munkiana,Mobula munkiana,,
UN-CON-BON-Annex I,Acipenser sturio,Acipenser sturio,,
UN-CON-BON-Annex I,Pangasianodon gigas,Pangasianodon gigas,,
UN-CON-BON-Annex II,Loxodonta africana,Loxodonta africana,,
UN-CON-BON-Annex II,Loxodonta cyclotis,Loxodonta cyclotis,,
UN-CON-BON-Annex II,Dugong dugon,Dugong dugon,,
UN-CON-BON-Annex II,Trichechus inunguis,Trichechus inunguis,,
UN-CON-BON-Annex II,Trichechus manatus,Trichechus manatus,,
UN-CON-BON-Annex II,Trichechus senegalensis,Trichechus senegalensis,,
UN-CON-BON-Annex II,Pan troglodytes,Pan troglodytes,,
UN-CON-BON-Annex II,Eidolon helvum,Eidolon helvum,,
UN-CON-BON-Annex II,Rhinolophidae spp.,Rhinolophidae,,
UN-CON-BON-Annex II,Otomops madagascariensis,Otomops madagascariensis,,
UN-CON-BON-Annex II,Otomops martiensseni,Otomops martiensseni,,
UN-CON-BON-Annex II,Tadarida insignis,Tadarida insignis,,
UN-CON-BON-Annex II,Tadarida latouchei,Tadarida latouchei,,
UN-CON-BON-Annex II,Tadarida teniotis,Tadarida teniotis,,
UN-CON-BON-Annex II,Vespertilionidae spp.,Vespertilionidae,,
UN-CON-BON-Annex II,Lasiurus blossevillii,Lasiurus blossevillii,,
UN-CON-BON-Annex II,Lasiurus borealis,Lasiurus borealis,,
UN-CON-BON-Annex II,Lasiurus cinereus,Lasiurus cinereus,,
UN-CON-BON-Annex II,Lasiurus ega,Lasiurus ega,,
UN-CON-BON-Annex II,Miniopterus majori,Miniopterus majori,,
UN-CON-BON-Annex II,Miniopterus natalensis,Miniopterus natalensis,,
UN-CON-BON-Annex II,Miniopterus schreibersii,Miniopterus schreibersii,,
UN-CON-BON-Annex II,Panthera leo,Panthera leo,,
UN-CON-BON-Annex II,Panthera pardus,Panthera pardus,,
UN-CON-BON-Annex II,Lycaon pictus,Lycaon pictus,,
UN-CON-BON-Annex II,Ursus maritimus,Ursus maritimus,,
UN-CON-BON-Annex II,Arctocephalus australis,Arctocephalus australis,,
UN-CON-BON-Annex II,Otaria flavescens,Otaria flavescens,,
UN-CON-BON-Annex II,Halichoerus grypus,Halichoerus grypus,,
UN-CON-BON-Annex II,Monachus monachus,Monachus monachus,,
UN-CON-BON-Annex II,Phoca vitulina,Phoca vitulina,,
UN-CON-BON-Annex II,Pusa caspica,Pusa caspica,,
UN-CON-BON-Annex II,Equus hemionus,Equus hemionus,,
UN-CON-BON-Annex II,Equus kiang,Equus kiang,,
UN-CON-BON-Annex II,Vicugna vicugna,Vicugna vicugna,,
UN-CON-BON-Annex II,Cervus elaphus yarkandensis,Cervus elaphus yarkandensis,,
UN-CON-BON-Annex II,Giraffa camelopardalis,Giraffa camelopardalis,,
UN-CON-BON-Annex II,Gazella erlangeri,Gazella erlangeri,,
UN-CON-BON-Annex II,Gazella gazella,Gazella gazella,,
UN-CON-BON-Annex II,Gazella subgutturosa,Gazella subgutturosa,,
UN-CON-BON-Annex II,Procapra gutturosa,Procapra gutturosa,,
UN-CON-BON-Annex II,Saiga borealis,Saiga borealis,,
UN-CON-BON-Annex II,Saiga tatarica,Saiga tatarica,,
UN-CON-BON-Annex II,Ammotragus lervia,Ammotragus lervia,,
